shell,pred.type,mean_res,size_group
3,RSA.res,0.00750660287771922,1
3,RSA.res,-0.065761717152077,2
3,RSA.res,-0.13036558101682,3
3,wcnSC.dist_active.res,-0.0111341080947497,1
3,wcnSC.dist_active.res,-0.0236856793960682,2
3,wcnSC.dist_active.res,-0.0223682850533712,3
3,wcnSC.res,-0.0127291492384017,1
3,wcnSC.res,-0.0549795913561913,2
3,wcnSC.res,-0.0709190727674285,3
3,wcnSC.RSA.dist_active.res,0.00239886557821847,1
3,wcnSC.RSA.dist_active.res,-0.0073484346534942,2
3,wcnSC.RSA.dist_active.res,-0.00190536706704268,3
3,wcnSC.RSA.res,-0.00269092996602067,1
3,wcnSC.RSA.res,-0.0395906103222834,2
3,wcnSC.RSA.res,-0.0581267634561275,3
4,dist_active.res,0.00956912194814006,1
4,dist_active.res,-0.0275717173970523,2
4,dist_active.res,-0.0162892869405915,3
4,dist_active.res2,0.00956912194814006,1
4,dist_active.res2,-0.0275717173970523,2
4,dist_active.res2,-0.0162892869405915,3
4,dist_active.res3,0.00956912194814006,1
4,dist_active.res3,-0.0275717173970523,2
4,dist_active.res3,-0.0162892869405915,3
4,RSA.dist_active.res,0.0398109425283377,1
4,RSA.dist_active.res,0.00264054816544037,2
4,RSA.dist_active.res,0.0036737847443332,3
4,RSA.res,0.168590702632182,1
4,RSA.res,0.0670396096110265,2
4,RSA.res,-0.0229405065492248,3
4,wcnSC.dist_active.res,0.0286871490984836,1
4,wcnSC.dist_active.res,-0.0329133754263177,2
4,wcnSC.dist_active.res,-0.0395343969376698,3
4,wcnSC.res,0.0993704550340184,1
4,wcnSC.res,-0.00875089496806138,2
4,wcnSC.res,-0.0562199071646797,3
4,wcnSC.RSA.dist_active.res,0.0364252655024345,1
4,wcnSC.RSA.dist_active.res,-0.0102760440186588,2
4,wcnSC.RSA.dist_active.res,-0.0119008752763249,3
4,wcnSC.RSA.res,0.105072929325444,1
4,wcnSC.RSA.res,0.0115884310358422,2
4,wcnSC.RSA.res,-0.0346864305239893,3
5,dist_active.res,0.00991916540063365,1
5,dist_active.res,0.0165203845036151,2
5,dist_active.res,0.0207797758180688,3
5,dist_active.res2,0.00991916540063365,1
5,dist_active.res2,0.0165203845036151,2
5,dist_active.res2,0.0207797758180688,3
5,dist_active.res3,0.00991916540063365,1
5,dist_active.res3,0.0165203845036151,2
5,dist_active.res3,0.0207797758180688,3
5,RSA.dist_active.res,-0.000714964815597231,1
5,RSA.dist_active.res,0.00936426348459164,2
5,RSA.dist_active.res,0.00392901966414345,3
5,RSA.res,0.213897978211921,1
5,RSA.res,0.185857694682972,2
5,RSA.res,0.0691625154981529,3
5,wcnSC.dist_active.res,0.00436929830673072,1
5,wcnSC.dist_active.res,0.0100009521344247,2
5,wcnSC.dist_active.res,-0.0174640870962109,3
5,wcnSC.res,0.128167335660655,1
5,wcnSC.res,0.0882882854540171,2
5,wcnSC.res,-0.00239717699468056,3
5,wcnSC.RSA.dist_active.res,-0.00135092313733507,1
5,wcnSC.RSA.dist_active.res,0.0089269170349871,2
5,wcnSC.RSA.dist_active.res,-0.0064587693515333,3
5,wcnSC.RSA.res,0.12567572467295,1
5,wcnSC.RSA.res,0.0873022972097803,2
5,wcnSC.RSA.res,0.00825613132902533,3
6,dist_active.res,0.0276586007289042,1
6,dist_active.res,0.0589474532685324,2
6,dist_active.res,0.047460803216787,3
6,dist_active.res2,0.0276586007289042,1
6,dist_active.res2,0.0589474532685324,2
6,dist_active.res2,0.047460803216787,3
6,dist_active.res3,0.0276586007289042,1
6,dist_active.res3,0.0589474532685324,2
6,dist_active.res3,0.047460803216787,3
6,RSA.dist_active.res,-0.0376090480167803,1
6,RSA.dist_active.res,0.00267022421046279,2
6,RSA.dist_active.res,0.0185147397630894,3
6,RSA.res,0.218620110352391,1
6,RSA.res,0.28125775347831,2
6,RSA.res,0.170352335502254,3
6,wcnSC.dist_active.res,0.0012781510942948,1
6,wcnSC.dist_active.res,0.0565945568809498,2
6,wcnSC.dist_active.res,0.0345395608570941,3
6,wcnSC.res,0.156214924769916,1
6,wcnSC.res,0.187876247299622,2
6,wcnSC.res,0.0826889765617154,3
6,wcnSC.RSA.dist_active.res,-0.0264042020163683,1
6,wcnSC.RSA.dist_active.res,0.0240538507818992,2
6,wcnSC.RSA.dist_active.res,0.0232644698608715,3
6,wcnSC.RSA.res,0.13664351710382,1
6,wcnSC.RSA.res,0.164167216241683,2
6,wcnSC.RSA.res,0.0795214576132603,3
7,dist_active.res,0.0695507425369117,1
7,dist_active.res,0.0756749155607289,2
7,dist_active.res,0.0224335910990988,3
7,dist_active.res2,0.0695507425369117,1
7,dist_active.res2,0.0756749155607289,2
7,dist_active.res2,0.0224335910990988,3
7,dist_active.res3,0.0695507425369117,1
7,dist_active.res3,0.0756749155607289,2
7,dist_active.res3,0.0224335910990988,3
7,RSA.dist_active.res,-0.0230640989101454,1
7,RSA.dist_active.res,-0.00128396151168536,2
7,RSA.dist_active.res,0.0130155762382819,3
7,RSA.res,0.200232672371094,1
7,RSA.res,0.363258288986584,2
7,RSA.res,0.234380277424664,3
7,wcnSC.dist_active.res,0.00504929327737433,1
7,wcnSC.dist_active.res,0.069065258377706,2
7,wcnSC.dist_active.res,0.0477318804281616,3
7,wcnSC.res,0.118704806867468,1
7,wcnSC.res,0.259058307986139,2
7,wcnSC.res,0.125973599873588,3
7,wcnSC.RSA.dist_active.res,-0.0140740752353318,1
7,wcnSC.RSA.dist_active.res,0.0281500689298702,2
7,wcnSC.RSA.dist_active.res,0.0273997549392891,3
7,wcnSC.RSA.res,0.111784097240948,1
7,wcnSC.RSA.res,0.224184673518536,2
7,wcnSC.RSA.res,0.122660241458164,3
8,dist_active.res,-0.0258874622168664,1
8,dist_active.res,-0.0141535992247674,2
8,dist_active.res,-0.00231679641833518,3
8,dist_active.res2,-0.0258874622168664,1
8,dist_active.res2,-0.0141535992247674,2
8,dist_active.res2,-0.00231679641833518,3
8,dist_active.res3,-0.0258874622168664,1
8,dist_active.res3,-0.0141535992247674,2
8,dist_active.res3,-0.00231679641833518,3
8,RSA.dist_active.res,-0.126171043285004,1
8,RSA.dist_active.res,-0.0828118201582715,2
8,RSA.dist_active.res,0.0102720873364927,3
8,RSA.res,0.0906462103891163,1
8,RSA.res,0.304226048724619,2
8,RSA.res,0.291074990258404,3
8,wcnSC.dist_active.res,-0.0962743121330238,1
8,wcnSC.dist_active.res,-0.01279306377568,2
8,wcnSC.dist_active.res,0.0478172323925011,3
8,wcnSC.res,-0.0209479607226457,1
8,wcnSC.res,0.209398976365677,2
8,wcnSC.res,0.154140217290509,3
8,wcnSC.RSA.dist_active.res,-0.117077846204736,1
8,wcnSC.RSA.dist_active.res,-0.0629363464737364,2
8,wcnSC.RSA.dist_active.res,0.0275807901162125,3
8,wcnSC.RSA.res,-0.0168891277862858,1
8,wcnSC.RSA.res,0.159712979225957,2
8,wcnSC.RSA.res,0.156347956428476,3
9,dist_active.res,-0.29594509221466,1
9,dist_active.res,0.00768203665671485,2
9,dist_active.res,-0.0483999497497629,3
9,dist_active.res2,-0.29594509221466,1
9,dist_active.res2,0.00768203665671485,2
9,dist_active.res2,-0.0483999497497629,3
9,dist_active.res3,-0.29594509221466,1
9,dist_active.res3,0.00768203665671485,2
9,dist_active.res3,-0.0483999497497629,3
9,RSA.dist_active.res,-0.384097925809869,1
9,RSA.dist_active.res,-0.051600310458715,2
9,RSA.dist_active.res,-0.0322037997935262,3
9,RSA.res,-0.144044235257959,1
9,RSA.res,0.276861813267343,2
9,RSA.res,0.296778228577988,3
9,wcnSC.dist_active.res,-0.385288526940925,1
9,wcnSC.dist_active.res,-0.024410743785381,2
9,wcnSC.dist_active.res,0.00735221047482904,3
9,wcnSC.res,-0.31574825548795,1
9,wcnSC.res,0.132496031212202,2
9,wcnSC.res,0.149910268148365,3
9,wcnSC.RSA.dist_active.res,-0.388579806290367,1
9,wcnSC.RSA.dist_active.res,-0.0556194889560578,2
9,wcnSC.RSA.dist_active.res,-0.0144919144669836,3
9,wcnSC.RSA.res,-0.3079515043567,1
9,wcnSC.RSA.res,0.101638228006227,2
9,wcnSC.RSA.res,0.150117273091624,3
10,dist_active.res,0.102268357282094,1
10,dist_active.res,-0.148304902760649,2
10,dist_active.res,-0.0330785659895472,3
10,dist_active.res2,0.102268357282094,1
10,dist_active.res2,-0.148304902760649,2
10,dist_active.res2,-0.0330785659895472,3
10,dist_active.res3,0.102268357282094,1
10,dist_active.res3,-0.148304902760649,2
10,dist_active.res3,-0.0330785659895472,3
10,RSA.dist_active.res,-0.085108869712514,1
10,RSA.dist_active.res,-0.103854623289406,2
10,RSA.dist_active.res,-0.0287774359673697,3
10,RSA.res,0.192459672223715,1
10,RSA.res,0.261294083791705,2
10,RSA.res,0.325451275784275,3
10,wcnSC.dist_active.res,-0.158934536864006,1
10,wcnSC.dist_active.res,-0.138573726397471,2
10,wcnSC.dist_active.res,0.0204043217955451,3
10,wcnSC.res,-0.0979581102866909,1
10,wcnSC.res,0.0284915403199925,2
10,wcnSC.res,0.18918719175283,3
10,wcnSC.RSA.dist_active.res,-0.147298459207474,1
10,wcnSC.RSA.dist_active.res,-0.159463211974999,2
10,wcnSC.RSA.dist_active.res,-0.010359917430439,3
10,wcnSC.RSA.res,-0.0519042119580344,1
10,wcnSC.RSA.res,0.00137886521905397,2
10,wcnSC.RSA.res,0.180327435163918,3
11,dist_active.res,0.339113062076986,1
11,dist_active.res,0.0274578302626685,2
11,dist_active.res,-0.0516878214999007,3
11,dist_active.res2,0.339113062076986,1
11,dist_active.res2,0.0274578302626685,2
11,dist_active.res2,-0.0516878214999007,3
11,dist_active.res3,0.339113062076986,1
11,dist_active.res3,0.0274578302626685,2
11,dist_active.res3,-0.0516878214999007,3
11,RSA.dist_active.res,-0.0572928900019684,1
11,RSA.dist_active.res,-0.0876211294519842,2
11,RSA.dist_active.res,-0.0582158030091446,3
11,RSA.res,0.355513605635685,1
11,RSA.res,0.179848322358277,2
11,RSA.res,0.280688107061157,3
11,wcnSC.dist_active.res,-0.111881742457491,1
11,wcnSC.dist_active.res,-0.122741755137608,2
11,wcnSC.dist_active.res,-0.0254612620372528,3
11,wcnSC.res,0.0438341908548665,1
11,wcnSC.res,0.0155370646636163,2
11,wcnSC.res,0.139367718939268,3
11,wcnSC.RSA.dist_active.res,-0.128630253587322,1
11,wcnSC.RSA.dist_active.res,-0.132670511070181,2
11,wcnSC.RSA.dist_active.res,-0.0442422610330458,3
11,wcnSC.RSA.res,0.0853677875581947,1
11,wcnSC.RSA.res,-0.0123410921380426,2
11,wcnSC.RSA.res,0.133321685787519,3
12,dist_active.res,-0.189366584127517,1
12,dist_active.res,-0.832424513581582,2
12,dist_active.res,-0.129698165247612,3
12,dist_active.res2,-0.189366584127517,1
12,dist_active.res2,-0.832424513581582,2
12,dist_active.res2,-0.129698165247612,3
12,dist_active.res3,-0.189366584127517,1
12,dist_active.res3,-0.832424513581582,2
12,dist_active.res3,-0.129698165247612,3
12,RSA.dist_active.res,-0.764570072222429,1
12,RSA.dist_active.res,-0.90546951910973,2
12,RSA.dist_active.res,-0.183118704964062,3
12,RSA.res,-0.572967645347204,1
12,RSA.res,-0.450135936479057,2
12,RSA.res,0.0913222828511694,3
12,wcnSC.dist_active.res,-0.439016085572681,1
12,wcnSC.dist_active.res,-0.879942185916528,2
12,wcnSC.dist_active.res,-0.106058892066969,3
12,wcnSC.res,-0.147896912649772,1
12,wcnSC.res,-0.338274506030191,2
12,wcnSC.res,0.0325720142018608,3
12,wcnSC.RSA.dist_active.res,-0.70897848461621,1
12,wcnSC.RSA.dist_active.res,-0.845085410063768,2
12,wcnSC.RSA.dist_active.res,-0.160647467379822,3
12,wcnSC.RSA.res,-0.563634198833227,1
12,wcnSC.RSA.res,-0.492631802094041,2
12,wcnSC.RSA.res,0.000569837295979387,3
13,dist_active.res,-0.308130449499236,2
13,dist_active.res,-0.16138343189257,3
13,dist_active.res2,-0.308130449499236,2
13,dist_active.res2,-0.16138343189257,3
13,dist_active.res3,-0.308130449499236,2
13,dist_active.res3,-0.16138343189257,3
13,RSA.dist_active.res,-0.622097302977772,2
13,RSA.dist_active.res,-0.132997338059947,3
13,RSA.res,-0.819309704769197,2
13,RSA.res,0.0877049914394875,3
13,wcnSC.dist_active.res,-0.566549798651302,2
13,wcnSC.dist_active.res,-0.0813860168592285,3
13,wcnSC.res,-0.810163396914273,2
13,wcnSC.res,0.0453759420564248,3
13,wcnSC.RSA.dist_active.res,-0.618220085345776,2
13,wcnSC.RSA.dist_active.res,-0.105644965709539,3
13,wcnSC.RSA.res,-0.822912241331585,2
13,wcnSC.RSA.res,0.0421067298264678,3
14,dist_active.res,-0.096881096983138,3
14,dist_active.res2,-0.096881096983138,3
14,dist_active.res3,-0.096881096983138,3
14,RSA.dist_active.res,-0.0555594402868431,3
14,RSA.res,0.138585440075914,3
14,wcnSC.dist_active.res,-0.0185195382009549,3
14,wcnSC.res,0.0941616428532572,3
14,wcnSC.RSA.dist_active.res,-0.0416656178895809,3
14,wcnSC.RSA.res,0.101017842233413,3
15,dist_active.res,-0.101336551959462,3
15,dist_active.res2,-0.101336551959462,3
15,dist_active.res3,-0.101336551959462,3
15,RSA.dist_active.res,-0.0352581378895204,3
15,RSA.res,0.150885131253978,3
15,wcnSC.dist_active.res,-0.0565355654482718,3
15,wcnSC.res,0.0348566100405085,3
15,wcnSC.RSA.dist_active.res,-0.0363035751646272,3
15,wcnSC.RSA.res,0.0822987672618022,3
16,dist_active.res,0.0661505234421775,3
16,dist_active.res2,0.0661505234421775,3
16,dist_active.res3,0.0661505234421775,3
16,RSA.dist_active.res,0.0891825150027935,3
16,RSA.res,0.297106401824378,3
16,wcnSC.dist_active.res,-0.0208312831167291,3
16,wcnSC.res,0.0778061748600565,3
16,wcnSC.RSA.dist_active.res,0.0349016397526706,3
16,wcnSC.RSA.res,0.160093047422857,3
17,dist_active.res,0.218472975509749,3
17,dist_active.res2,0.218472975509749,3
17,dist_active.res3,0.218472975509749,3
17,RSA.dist_active.res,0.147276202892815,3
17,RSA.res,0.380942723567213,3
17,wcnSC.dist_active.res,0.04296356628999,3
17,wcnSC.res,0.152687376759027,3
17,wcnSC.RSA.dist_active.res,0.0811890190031406,3
17,wcnSC.RSA.res,0.220743000651642,3
18,dist_active.res,0.112504215045514,3
18,dist_active.res2,0.112504215045514,3
18,dist_active.res3,0.112504215045514,3
18,RSA.dist_active.res,0.0914031411591266,3
18,RSA.res,0.35168181461096,3
18,wcnSC.dist_active.res,-0.084726434211329,3
18,wcnSC.res,0.0612386337450118,3
18,wcnSC.RSA.dist_active.res,-0.0109879947711539,3
18,wcnSC.RSA.res,0.158219203843519,3
19,dist_active.res,0.131529320774215,3
19,dist_active.res2,0.131529320774215,3
19,dist_active.res3,0.131529320774215,3
19,RSA.dist_active.res,0.0525529314725657,3
19,RSA.res,0.335235513890565,3
19,wcnSC.dist_active.res,-0.197534464456691,3
19,wcnSC.res,-0.0397805951563665,3
19,wcnSC.RSA.dist_active.res,-0.0884921806203789,3
19,wcnSC.RSA.res,0.0905484992820435,3
20,dist_active.res,0.21417608702387,3
20,dist_active.res2,0.21417608702387,3
20,dist_active.res3,0.21417608702387,3
20,RSA.dist_active.res,0.0775617061496419,3
20,RSA.res,0.371410164682711,3
20,wcnSC.dist_active.res,-0.155837602947215,3
20,wcnSC.res,0.0413363118937854,3
20,wcnSC.RSA.dist_active.res,-0.0685150107805765,3
20,wcnSC.RSA.res,0.147981340228888,3
21,dist_active.res,0.501997596806814,3
21,dist_active.res2,0.501997596806814,3
21,dist_active.res3,0.501997596806814,3
21,RSA.dist_active.res,0.205676696310802,3
21,RSA.res,0.521073753766704,3
21,wcnSC.dist_active.res,0.0926421343363566,3
21,wcnSC.res,0.348805879999128,3
21,wcnSC.RSA.dist_active.res,0.108118091009307,3
21,wcnSC.RSA.res,0.381358202623822,3
22,dist_active.res,0.540053108300059,3
22,dist_active.res2,0.540053108300059,3
22,dist_active.res3,0.540053108300059,3
22,RSA.dist_active.res,0.236478924910264,3
22,RSA.res,0.571948823071645,3
22,wcnSC.dist_active.res,0.336032009769576,3
22,wcnSC.res,0.666992387497608,3
22,wcnSC.RSA.dist_active.res,0.255707943246804,3
22,wcnSC.RSA.res,0.59299866296313,3
23,dist_active.res,-0.00983350082231854,3
23,dist_active.res2,-0.00983350082231854,3
23,dist_active.res3,-0.00983350082231854,3
23,RSA.dist_active.res,-0.00125905242683587,3
23,RSA.res,0.364732126636327,3
23,wcnSC.dist_active.res,-0.00768255363013385,3
23,wcnSC.res,0.375123082323527,3
23,wcnSC.RSA.dist_active.res,-0.00878583631893524,3
23,wcnSC.RSA.res,0.373990716818877,3
24,dist_active.res,0.442987268972676,3
24,dist_active.res2,0.442987268972676,3
24,dist_active.res3,0.442987268972676,3
24,RSA.dist_active.res,0.424406496717945,3
24,RSA.res,0.818153264213219,3
24,wcnSC.dist_active.res,0.491845239606163,3
24,wcnSC.res,0.907089204542227,3
24,wcnSC.RSA.dist_active.res,0.498376325959772,3
24,wcnSC.RSA.res,0.898788970000232,3
