shell,pred.type,mean_res
6,wcnSC.dist_active.res,0.0411060041893047
6,wcnSC.res,0.11054491839548
6,wcnSC.res,0.094066361631362
6,wcnSC.res,0.103006134953893
6,wcnSC.RSA.dist_active.res,0.0502936464255718
6,wcnSC.RSA.dist_active.res,0.0100647233045871
6,wcnSC.RSA.dist_active.res,0.0213491517251106
6,wcnSC.RSA.res,0.117460888234131
6,wcnSC.RSA.res,0.098353014916441
6,wcnSC.RSA.res,0.0950313443753718
7,RSA.dist_active.res,0.0119268586425064
7,RSA.dist_active.res,-0.00145713312415102
7,RSA.dist_active.res,0.0548636844228092
7,RSA.res,0.272067445580998
7,RSA.res,0.25298997828056
7,RSA.res,0.239577509254675
7,wcnSC.dist_active.res,0.064067480569257
7,wcnSC.dist_active.res,0.0310638987853873
7,wcnSC.dist_active.res,0.0847792088736619
7,wcnSC.res,0.118982271080006
7,wcnSC.res,0.115450138957397
7,wcnSC.res,0.150374642864433
7,wcnSC.RSA.dist_active.res,0.0303935247586954
7,wcnSC.RSA.dist_active.res,0.0108460005383774
7,wcnSC.RSA.dist_active.res,0.0762504134740194
7,wcnSC.RSA.res,0.139117041225427
7,wcnSC.RSA.res,0.124486097170696
7,wcnSC.RSA.res,0.159425487141386
8,RSA.dist_active.res,-0.0693933428667698
8,RSA.dist_active.res,0.00653804235029755
8,RSA.dist_active.res,-0.0225797014763418
8,RSA.res,0.245990536710735
8,RSA.res,0.300950223788406
8,RSA.res,0.220283876096899
8,wcnSC.dist_active.res,-0.00568011422940552
8,wcnSC.dist_active.res,0.0312328216160259
8,wcnSC.dist_active.res,-0.00889252965811072
8,wcnSC.res,0.067991184650994
8,wcnSC.res,0.124481321462006
8,wcnSC.res,0.0804661428133091
8,wcnSC.RSA.dist_active.res,-0.0599845649043877
8,wcnSC.RSA.dist_active.res,0.0177283732211447
8,wcnSC.RSA.dist_active.res,-0.0141389879304766
8,wcnSC.RSA.res,0.0800726681630627
8,wcnSC.RSA.res,0.147192204492766
8,wcnSC.RSA.res,0.101703041423992
9,RSA.dist_active.res,-0.0964566967195835
9,RSA.dist_active.res,-0.0445629396713306
9,RSA.dist_active.res,-0.0285918313600239
9,RSA.res,0.299818622756645
9,RSA.res,0.274203893642832
9,RSA.res,0.288093508324951
9,wcnSC.dist_active.res,-0.0817275305345816
9,wcnSC.dist_active.res,-0.0246460849708801
9,wcnSC.dist_active.res,-0.039056790123245
9,wcnSC.res,0.0055764839289544
9,wcnSC.res,0.0762741319876021
9,wcnSC.res,0.0920863546688702
9,wcnSC.RSA.dist_active.res,-0.0913790228495192
9,wcnSC.RSA.dist_active.res,-0.0359907712154204
9,wcnSC.RSA.dist_active.res,-0.0339021240521461
9,wcnSC.RSA.res,0.0700668684916187
9,wcnSC.RSA.res,0.107011932452483
9,wcnSC.RSA.res,0.124653119755798
10,RSA.dist_active.res,-0.0105941830537571
10,RSA.dist_active.res,-0.0400804989595838
10,RSA.dist_active.res,-0.0425911733033177
10,RSA.res,0.425575660062204
10,RSA.res,0.304471531253412
10,RSA.res,0.30484296196849
10,wcnSC.dist_active.res,-0.0638607454845791
10,wcnSC.dist_active.res,-0.0087522001062626
10,wcnSC.dist_active.res,-0.0633908135663306
10,wcnSC.res,0.0101250132428862
10,wcnSC.res,0.115116818824545
10,wcnSC.res,0.0844197880354404
10,wcnSC.RSA.dist_active.res,0.00113230106591329
10,wcnSC.RSA.dist_active.res,-0.0281127395092279
10,wcnSC.RSA.dist_active.res,-0.0656482222171006
10,wcnSC.RSA.res,0.178017506669044
10,wcnSC.RSA.res,0.140541585143061
10,wcnSC.RSA.res,0.115950715882472
11,RSA.dist_active.res,-0.366530400556087
11,RSA.dist_active.res,-0.0497027738358561
11,RSA.dist_active.res,-0.026277438534073
11,RSA.res,0.0785814773727717
11,RSA.res,0.242155056567188
11,RSA.res,0.394169238749947
11,wcnSC.dist_active.res,-0.453730217382285
11,wcnSC.dist_active.res,-0.0272040110651323
11,wcnSC.dist_active.res,-0.0722855008935439
11,wcnSC.res,-0.420739184932814
11,wcnSC.res,0.0767639749702703
11,wcnSC.res,0.0861799443884735
11,wcnSC.RSA.dist_active.res,-0.336544394579143
11,wcnSC.RSA.dist_active.res,-0.0391191201225824
11,wcnSC.RSA.dist_active.res,-0.0601495599686395
11,wcnSC.RSA.res,-0.167351204726659
11,wcnSC.RSA.res,0.103769398771279
11,wcnSC.RSA.res,0.125975992648189
12,RSA.dist_active.res,-1.08747632451309
12,RSA.dist_active.res,-0.15133023567623
12,RSA.dist_active.res,-0.255634118108601
12,RSA.res,-0.409045123051734
12,RSA.res,0.0520032758066257
12,RSA.res,0.181574428121741
12,wcnSC.dist_active.res,-0.915214098990632
12,wcnSC.dist_active.res,-0.068821160922342
12,wcnSC.dist_active.res,-0.279568296640618
12,wcnSC.res,-0.883515538883442
12,wcnSC.res,0.0175634816590278
12,wcnSC.res,-0.14955519600932
12,wcnSC.RSA.dist_active.res,-0.994648543648268
12,wcnSC.RSA.dist_active.res,-0.120516072908765
12,wcnSC.RSA.dist_active.res,-0.270502922717023
12,wcnSC.RSA.res,-0.832182236183971
12,wcnSC.RSA.res,0.00175636548991357
12,wcnSC.RSA.res,-0.0903147741186279
13,RSA.dist_active.res,-0.234314689131263
13,RSA.dist_active.res,-0.131741576578937
13,RSA.dist_active.res,-0.132659954834893
13,RSA.res,0.254321644478199
13,RSA.res,0.0459346504748003
13,RSA.res,0.248994224259537
13,wcnSC.dist_active.res,0.234993869354126
13,wcnSC.dist_active.res,-0.0655047455177334
13,wcnSC.dist_active.res,-0.13832268020302
13,wcnSC.res,-0.119267203621101
13,wcnSC.res,0.0123965310654428
13,wcnSC.res,-0.0757986471603461
13,wcnSC.RSA.dist_active.res,0.0143473284320169
13,wcnSC.RSA.dist_active.res,-0.0950600588289548
13,wcnSC.RSA.dist_active.res,-0.132693640982535
13,wcnSC.RSA.res,-0.123094241468809
13,wcnSC.RSA.res,0.0141115566858894
13,wcnSC.RSA.res,0.0119639853471426
14,RSA.dist_active.res,-0.916547025623225
14,RSA.dist_active.res,-0.0128084001128872
14,RSA.dist_active.res,-0.291521421177673
14,RSA.res,-0.565630349733599
14,RSA.res,0.158506108020136
14,RSA.res,0.0396647579537553
14,wcnSC.dist_active.res,-0.850055131289432
14,wcnSC.dist_active.res,0.0480466266645695
14,wcnSC.dist_active.res,-0.316208388126859
14,wcnSC.res,-1.17007023196198
14,wcnSC.res,0.144538886985949
14,wcnSC.res,-0.297015238390944
14,wcnSC.RSA.dist_active.res,-0.885675549593834
14,wcnSC.RSA.dist_active.res,0.0185877041360438
14,wcnSC.RSA.dist_active.res,-0.27243972196288
14,wcnSC.RSA.res,-0.961777709132266
14,wcnSC.RSA.res,0.140883924021562
14,wcnSC.RSA.res,-0.172750664204251
15,RSA.dist_active.res,0.00286809599387265
15,RSA.dist_active.res,-0.438143083479447
15,RSA.res,0.18212157388316
15,RSA.res,-0.14108262963831
15,wcnSC.dist_active.res,0.00852559974766725
15,wcnSC.dist_active.res,-0.443713700790549
15,wcnSC.res,0.125326141389319
15,wcnSC.res,-0.433603785988223
15,wcnSC.RSA.dist_active.res,0.0179799036819325
15,wcnSC.RSA.dist_active.res,-0.447125878214035
15,wcnSC.RSA.res,0.152981132392381
15,wcnSC.RSA.res,-0.352432397856232
16,RSA.dist_active.res,0.123267778032965
16,RSA.dist_active.res,-0.1707619211091
16,RSA.res,0.324980146970749
16,RSA.res,0.120562676786147
16,wcnSC.dist_active.res,0.0804692995481731
16,wcnSC.dist_active.res,-0.404385266075455
16,wcnSC.res,0.2148198232016
16,wcnSC.res,-0.403474385402306
16,wcnSC.RSA.dist_active.res,0.10478806025166
16,wcnSC.RSA.dist_active.res,-0.275029289640721
16,wcnSC.RSA.res,0.254075515028318
16,wcnSC.RSA.res,-0.200546168055155
17,RSA.dist_active.res,0.178192699416713
17,RSA.dist_active.res,-0.089676812257146
17,RSA.res,0.410156666960236
17,RSA.res,0.189217287509186
17,wcnSC.dist_active.res,0.0657105781676478
17,wcnSC.dist_active.res,-0.103012450722291
17,wcnSC.res,0.22027767716369
17,wcnSC.res,-0.110404161882501
17,wcnSC.RSA.dist_active.res,0.122285648340607
17,wcnSC.RSA.dist_active.res,-0.142410574298261
17,wcnSC.RSA.res,0.292927010707347
17,wcnSC.RSA.res,-0.0731512348530063
18,RSA.dist_active.res,0.0949618006207114
18,RSA.res,0.359717904730299
18,wcnSC.dist_active.res,-0.090856486001604
18,wcnSC.res,0.0972365447345147
18,wcnSC.RSA.dist_active.res,-0.00158238758191852
18,wcnSC.RSA.res,0.194161452752751
19,RSA.dist_active.res,0.054568747541293
19,RSA.res,0.340832318953745
19,wcnSC.dist_active.res,-0.216480016461016
19,wcnSC.res,-0.023596733086018
19,wcnSC.RSA.dist_active.res,-0.0868719808949014
19,wcnSC.RSA.res,0.116463454934078
20,RSA.dist_active.res,0.078544763040637
20,RSA.res,0.373651100931731
20,wcnSC.dist_active.res,-0.167541277838627
20,wcnSC.res,0.0272201304004568
20,wcnSC.RSA.dist_active.res,-0.075225413276658
20,wcnSC.RSA.res,0.129622039595115
21,RSA.dist_active.res,0.206732308040623
21,RSA.res,0.52172610508793
21,wcnSC.dist_active.res,0.0635200698319616
21,wcnSC.res,0.278059500380191
21,wcnSC.RSA.dist_active.res,0.0755234419293055
21,wcnSC.RSA.res,0.299006864259839
22,RSA.dist_active.res,0.236193298992139
22,RSA.res,0.570544239919445
22,wcnSC.dist_active.res,0.248515055734993
22,wcnSC.res,0.490665624340372
22,wcnSC.RSA.dist_active.res,0.161264044516951
22,wcnSC.RSA.res,0.405902319319273
23,RSA.dist_active.res,-0.00834178413769429
23,RSA.res,0.355410678258028
23,wcnSC.dist_active.res,-0.148816687958781
23,wcnSC.res,0.118195327652744
23,wcnSC.RSA.dist_active.res,-0.162253970990374
23,wcnSC.RSA.res,0.0878033345549761
24,RSA.dist_active.res,0.396794309276899
24,RSA.res,0.785692002517193
24,wcnSC.dist_active.res,0.296562430367892
24,wcnSC.res,0.586997514978856
24,wcnSC.RSA.dist_active.res,0.292854309100599
24,wcnSC.RSA.res,0.573836649611923
